STA_GRUPPENID;SYSTEMTRASSENANFORDERUNGID;BSTID;LAUFNR
27;168;N 63A;34
27;168;N  64;35
27;168;NWFH;36
27;168;N 65A;37
27;168;N  66;38
27;168;N 67A;39
27;168;NGM;40
27;168;NGM S;41
27;168;NZG;42
27;168;N 966;43
27;168;NRCK;44
27;168;NSB;45
27;168;NBN;46
27;168;N 441;47
27;168;N 41E;48
27;168;NMSN;49
27;168;N 42D;50
27;168;N442A;51
27;168;NOBS;52
27;168;NQJS;53
27;168;NJS;54
27;168;YFNJ;55
27;168;F039C;56
27;168;F036D;57
27;168;F034D;58
27;168;F037C;59
27;168;F035C;60
27;168;F032D;61
27;168;FSTZ;62
27;168;F033C;63
27;168;F030C;64
27;168;F028B;65
27;168;F031C;66
27;168;FEL;67
27;168;F026B;68
27;168;F023C;69
27;168;F024B;70
27;168;F022D;71
27;168;F021B;72
27;168;FFD;73
27;168;F693B;74
27;168;F692A;75
27;168;FNFS;76
27;168;FNF;77
27;168;FNF N;78
27;168;F683A;79
27;168;F682B;80
27;168;F685A;81
27;168;F684A;82
27;168;F687B;83
27;168;F426A;84
27;168;F425A;85
27;168;FFU B;86
27;168;FFU W;87
27;169;FMB O;1
27;169;FMB A;2
27;169;F813A;3
27;169;F814A;4
27;169;F815A;5
27;169;F816A;6
27;169;F817A;7
27;169;F818A;8
27;169;FNU;9
27;169;F821A;10
27;169;F822A;11
27;169;FGER;12
27;169;FDG;13
27;169;F928B;14
27;169;F926B;15
27;169;F927B;16
27;169;FDOH;17
27;169;F924B;18
27;169;F925A;19
27;169;F798A;20
27;169;F795A;21
27;169;FLW;22
27;169;F796A;23
27;169;F793A;24
27;169;FGE;25
27;169;FSTR;26
27;169;F592A;27
27;169;F591A;28
27;169;FBBM;29
27;169;F590A;30
27;169;F493B;31
27;169;FGHM;32
27;169;F490A;33
27;169;F491B;34
27;169;FGRO;35
27;169;F392A;36
27;169;F291B;37
27;169;FBL;38
27;169;F298C;39
27;169;F197A;40
27;169;FBST;41
27;169;F296C;42
27;169;F199B;43
27;169;F195A;44
27;169;FBUP;45
27;169;F294B;46
27;169;F292C;47
27;169;F193A;48
27;169;F290A;49
27;169;F191B;50
27;169;FLP;51
27;169;F004E;52
27;169;YFRML;53
27;169;RQMW;54
27;169;R  3M;55
27;169;R  2M;56
27;169;R  1M;57
27;169;RMW G;58
27;169;RMW;59
27;169;RMLB;60
27;169;R624M;61
27;169;R614M;62
27;169;R623M;63
27;169;R613M;64
27;169;RMNS;65
27;169;R622M;66
27;169;R612M;67
27;169;R621M;68
27;169;R611M;69
27;169;RMHH;70
27;169;R609M;71
27;169;RM;72
27;169;RM  O;73
27;169;RMR W;74
27;169;RMR K;75
27;170;RMR E;1
27;170;RMR K;2
27;170;RRE;3
27;170;RMKL;4
27;170;RMW;5
27;170;RMW G;6
27;170;R  1M;7
27;170;R  2M;8
27;170;R  3M;9
27;170;RQMW;10
27;170;YFRML;11
27;170;F004E;12
27;170;FLP;13
27;170;F191B;14
27;170;F290A;15
27;170;F193A;16
27;170;F292C;17
27;170;F294B;18
27;170;FBUP;19
27;170;F195A;20
27;170;F199B;21
27;170;F296C;22
27;170;FBST;23
27;170;F197A;24
27;170;F298C;25
27;170;FBL;26
27;170;F291B;27
27;170;F392A;28
27;170;FGRO;29
27;170;F491B;30
27;170;F490A;31
27;170;FGHM;32
27;170;F493B;33
27;170;F590A;34
27;170;FBBM;35
27;170;F591A;36
27;170;F592A;37
27;170;FSTR;38
27;170;FGE;39
27;170;F793A;40
27;170;F796A;41
27;170;FLW;42
27;170;F795A;43
27;170;F798A;44
27;170;F925A;45
27;170;F924B;46
27;170;FDOH;47
27;170;F927B;48
27;170;F926B;49
27;170;F928B;50
27;170;FDG;51
27;170;FGER;52
27;170;F822A;53
27;170;F821A;54
27;170;FNU;55
27;170;F818A;56
27;170;F817A;57
27;170;F816A;58
27;170;F815A;59
27;170;F814A;60
27;170;F813A;61
27;170;FMB A;62
27;170;FMB O;63
27;171;FGB;1
27;171;FGL;2
27;171;F005C;3
27;171;F006D;4
27;171;F007C;5
27;171;FLGS;6
27;171;F009G;7
27;171;F010G;8
27;171;F011E;9
27;171;FKGS;10
27;171;F012D;11
27;171;F013D;12
27;171;F014D;13
27;171;F015D;14
27;171;F016C;15
27;171;F017C;16
27;171;F018C;17
27;171;FBZ;18
27;171;F019A;19
27;171;F020A;20
27;171;F021C;21
27;171;F022E;22
27;171;FOM;23
27;171;F023D;24
27;171;F024C;25
27;171;F025C;26
27;171;F027E;27
27;171;F029D;28
27;171;F026D;29
27;171;F028E;30
27;171;F030D;31
27;171;F031E;32
27;171;F033E;33
27;171;F032E;34
27;171;F034F;35
27;171;FBNA;36
27;171;F035E;37
27;171;F037D;38
27;171;F036F;39
27;171;FFG;40
27;171;FFG H;41
27;171;FAS;42
27;171;F103C;43
27;171;F315A;44
27;171;F316A;45
27;171;FHWD;46
27;171;FOS;47
27;171;FBK;48
27;171;FHN;49
27;171;FRW;50
27;171;F716A;51
27;171;F715B;52
27;171;FGK;53
27;171;FQKL;54
27;171;FKLM;55
27;171;F874A;56
27;171;F873A;57
27;171;FDET;58
27;171;FRS;59
27;171;F944B;60
27;171;FKO;61
27;171;FSTE;62
27;171;NAH A;63
27;171;NAH;64
27;172;NAH;1
27;172;N904A;2
27;172;N903A;3
27;172;NAH G;4
27;172;N912C;5
27;172;N911A;6
27;172;NHOE;7
27;172;N150A;8
27;172;N149A;9
27;172;YFMLH;10
27;172;NLA;11
27;172;N140B;12
27;172;N139B;13
27;172;N138D;14
27;172;N137B;15
27;172;NHEIW;16
27;172;NHEI;17
27;172;N 122;18
27;172;N 121;19
27;172;NWI;20
27;172;N 108;21
27;172;N 107;22
27;172;NPAR;23
27;172;N102A;24
27;172;N101A;25
27;172;NLO;26
27;172;N201B;27
27;172;N202B;28
27;172;NNAN;29
27;172;N 928;30
27;172;N 927;31
27;172;NLP;32
27;172;NGM;33
27;172;N 67A;34
27;172;N  66;35
27;172;N 65A;36
27;172;NWFH;37
27;172;N  64;38
27;172;N 63A;39
27;172;N 62B;40
27;172;N 61A;41
27;172;N 160;42
27;172;N 60C;43
27;172;N 161;44
27;172;N 59A;45
27;172;N 58B;46
27;172;N 57B;47
27;172;N 56B;48
27;172;N 55A;49
27;172;N 54A;50
27;172;N 53B;51
27;172;NKA;52
27;172;N 44A;53
27;172;N 43A;54
27;172;N 42A;55
27;172;N 41A;56
27;172;N 40A;57
27;172;N 39A;58
27;172;NHIS;59
27;172;N 38A;60
27;172;N 37A;61
27;172;NREZ;62
27;172;N 32B;63
27;172;N 31B;64
27;172;NTHM;65
27;172;N 26B;66
27;172;N 25B;67
27;172;N 24B;68
27;172;N 23B;69
27;172;N 22A;70
27;172;N 21A;71
27;172;NVE;72
27;172;NWR A;73
27;173;NAH;1
27;173;NAH A;2
27;173;FSTE;3
27;173;FKO;4
27;173;F944B;5
27;173;FRS;6
27;173;FDET;7
27;173;F873A;8
27;173;F874A;9
27;173;FKLM;10
27;173;FQKL;11
27;173;FGK;12
27;173;F715B;13
27;173;F716A;14
27;173;FRW;15
27;173;FHN;16
27;173;FBK;17
27;173;FOS;18
27;173;FHWD;19
27;173;F316A;20
27;173;F315A;21
27;173;F103C;22
27;173;FAS;23
27;173;FFG H;24
27;173;FFG;25
27;173;F036F;26
27;173;F037D;27
27;173;F035E;28
27;173;FBNA;29
27;173;F034F;30
27;173;F032E;31
27;173;F033E;32
27;173;F031E;33
27;173;F030D;34
27;173;F028E;35
27;173;F026D;36
27;173;F029D;37
27;173;F027E;38
27;173;F025C;39
27;173;F024C;40
27;173;F023D;41
27;173;FOM;42
27;173;F022E;43
27;173;F021C;44
27;173;F020A;45
27;173;F019A;46
27;173;FBZ;47
27;173;F018C;48
27;173;F017C;49
27;173;F016C;50
27;173;F015D;51
27;173;F014D;52
27;173;F013D;53
27;173;F012D;54
27;173;FKGS;55
27;173;F011E;56
27;173;F010G;57
27;173;F009G;58
27;173;FLGS;59
27;173;F007C;60
27;173;F006D;61
27;173;F005C;62
27;173;FGL;63
27;173;FGB;64
27;174;NWR A;1
27;174;NVE;2
27;174;N 21A;3
27;174;N 22A;4
27;174;N 23B;5
27;174;N 24B;6
27;174;N 25B;7
27;174;N 26B;8
27;174;NTHM;9
27;174;N 31B;10
27;174;N 32B;11
27;174;NREZ;12
27;174;N 37A;13
27;174;N 38A;14
27;174;NHIS;15
27;174;N 39A;16
27;174;N 40A;17
27;174;N 41A;18
27;174;N 42A;19
27;174;N 43A;20
27;174;N 44A;21
27;174;NKA;22
27;174;N 53B;23
27;174;N 54A;24
27;174;N 55A;25
27;174;N 56B;26
27;174;N 57B;27
27;174;N 58B;28
27;174;N 59A;29
27;174;N 161;30
27;174;N 60C;31
27;174;N 160;32
27;174;N 61A;33
27;174;N 62B;34
27;174;N 63A;35
27;174;N  64;36
27;174;NWFH;37
27;174;N 65A;38
27;174;N  66;39
27;174;N 67A;40
27;174;NGM;41
27;174;NLP;42
27;174;N 927;43
27;174;N 928;44
27;174;NNAN;45
27;174;N202B;46
27;174;N201B;47
27;174;NLO;48
27;174;N101A;49
27;174;N102A;50
27;174;NPAR;51
27;174;N 107;52
27;174;N 108;53
27;174;NWI;54
27;174;N 121;55
27;174;N 122;56
27;174;NHEI;57
27;174;NHEIW;58
27;174;N137B;59
27;174;N138D;60
27;174;N139B;61
27;174;N140B;62
27;174;NLA;63
27;174;YFMLH;64
27;174;N149A;65
27;174;N150A;66
27;174;NHOE;67
27;174;N911A;68
27;174;N912C;69
27;174;NAH G;70
27;174;N903A;71
27;174;N904A;72
27;174;NAH;73
27;175;FMB O;1
27;175;FMB A;2
27;175;F813A;3
27;175;F814A;4
27;175;F815A;5
27;175;F816A;6
27;175;F817A;7
27;175;F818A;8
27;175;FNU;9
27;175;F821A;10
27;175;F822A;11
27;175;FGER;12
27;175;FGERO;13
27;175;FEIM;14
27;175;FKGE;15
27;175;F027A;16
27;175;F028A;17
27;175;F029A;18
27;175;F030A;19
27;175;FWI;20
27;175;FSTN;21
27;175;FBSN;22
27;175;FDN;23
27;175;FDK;24
27;176;FDK;1
27;176;F001D;2
27;176;F002D;3
27;176;FMES;4
27;176;FDI;5
27;176;FAT;6
27;176;F010E;7
27;176;FHER;8
27;176;F009E;9
27;176;FBA;10
27;176;F015B;11
27;176;FQBA;12
27;176;F016B;13
27;176;FSTK;14
27;176;FMAA;15
27;176;FMAS;16
27;176;NAH A;17
27;176;NAH;18
27;177;FDK;1
27;177;FDN;2
27;177;FBSN;3
27;177;FSTN;4
27;177;FWI;5
27;177;F030A;6
27;177;F029A;7
27;177;F028A;8
27;177;F027A;9
27;177;FKGE;10
27;177;FEIM;11
27;177;FGERO;12
27;177;FGER;13
27;177;F822A;14
27;177;F821A;15
27;177;FNU;16
27;177;F818A;17
27;177;F817A;18
27;177;F816A;19
27;177;F815A;20
27;177;F814A;21
27;177;F813A;22
27;177;FMB A;23
27;177;FMB O;24
27;178;NAH;1
27;178;NAH A;2
27;178;FMAS;3
27;178;FMAA;4
27;178;FSTK;5
27;178;F016B;6
27;178;FQBA;7
27;178;F015B;8
27;178;FBA;9
27;178;F009E;10
27;178;FHER;11
27;178;F010E;12
27;178;FAT;13
27;178;FDI;14
27;178;FMES;15
27;178;F002D;16
27;178;F001D;17
27;178;FDK;18
27;179;FGB;1
27;179;FGL;2
27;179;F005C;3
27;179;F006D;4
27;179;F007C;5
27;179;FLGS;6
27;179;F009G;7
27;179;F010G;8
27;179;F011E;9
27;179;FKGS;10
27;179;F012D;11
27;179;F013D;12
27;179;F014D;13
27;179;F015D;14
27;179;F016C;15
27;179;F017C;16
27;179;F018C;17
27;179;FBZ;18
27;179;F019A;19
27;179;F020A;20
27;179;F021C;21
27;179;F022E;22
27;179;FOM;23
27;179;F023D;24
27;179;F024C;25
27;179;F025C;26
27;179;F027E;27
27;179;F029D;28
27;179;F026D;29
27;179;F028E;30
27;179;F030D;31
27;179;F031E;32
27;179;F033E;33
27;179;F032E;34
27;179;F034F;35
27;179;FBNA;36
27;179;F035E;37
27;179;F037D;38
27;179;F036F;39
27;179;FFG;40
27;179;FFG G;41
27;179;FBB;42
27;179;F039D;43
27;179;F038D;44
27;179;FNRW;45
27;179;F045B;46
27;179;F046B;47
27;179;FOK;48
27;179;FGKA;49
27;179;F103D;50
27;179;F102B;51
27;179;FDW;52
27;179;F203A;53
27;179;F202D;54
27;179;FVL;55
27;179;FVLS;56
27;179;F153A;57
27;179;F252B;58
27;179;F155A;59
27;179;F254A;60
27;179;FFBK;61
27;179;FFBS;62
27;179;F161A;63
27;179;F260A;64
27;179;FFES;65
27;179;FFGI;66
27;179;FFW A;67
27;179;FFW;68
27;179;FFGA;69
27;179;FFAU;70
27;179;FNI;71
27;179;FSP;72
27;179;F527A;73
27;179;FSWF;74
27;179;F525A;75
27;179;F524A;76
27;179;F523A;77
27;179;F522A;78
27;179;FKCH;79
27;179;F223A;80
27;179;F232A;81
27;179;FBRS;82
27;179;FRAC;83
27;179;FMOW;84
27;179;FRA;85
27;179;FRUE;86
27;179;FRUO;87
27;179;FMB N;88
27;180;FMB W;1
27;180;FMB N;2
27;180;FRUO;3
27;180;FRUE;4
27;180;FRA;5
27;180;FMOW;6
27;180;FRAC;7
27;180;FBRS;8
27;180;F232A;9
27;180;F223A;10
27;180;FKCH;11
27;180;F522A;12
27;180;F523A;13
27;180;F524A;14
27;180;F525A;15
27;180;FSWF;16
27;180;F527A;17
27;180;FSP;18
27;180;FNI;19
27;180;FFAU;20
27;180;FFGA;21
27;180;FFW;22
27;180;FFW A;23
27;180;FFGI;24
27;180;FFES;25
27;180;F260A;26
27;180;F161A;27
27;180;FFBS;28
27;180;FFBK;29
27;180;F254A;30
27;180;F155A;31
27;180;F252B;32
27;180;F153A;33
27;180;FVLS;34
27;180;FVL;35
27;180;F202D;36
27;180;F203A;37
27;180;FDW;38
27;180;F102B;39
27;180;F103D;40
27;180;FGKA;41
27;180;FOK;42
27;180;F046B;43
27;180;F045B;44
27;180;FNRW;45
27;180;F038D;46
27;180;F039D;47
27;180;FBB;48
27;180;FFG G;49
27;180;FFG;50
27;180;F036F;51
27;180;F037D;52
27;180;F035E;53
27;180;FBNA;54
27;180;F034F;55
27;180;F032E;56
27;180;F033E;57
27;180;F031E;58
27;180;F030D;59
27;180;F028E;60
27;180;F026D;61
27;180;F029D;62
27;180;F027E;63
27;180;F025C;64
27;180;F024C;65
27;180;F023D;66
27;180;FOM;67
27;180;F022E;68
27;180;F021C;69
27;180;F020A;70
27;180;F019A;71
27;180;FBZ;72
27;180;F018C;73
27;180;F017C;74
27;180;F016C;75
27;180;F015D;76
27;180;F014D;77
27;180;F013D;78
27;180;F012D;79
27;180;FKGS;80
27;180;F011E;81
27;180;F010G;82
27;180;F009G;83
27;180;FLGS;84
27;180;F007C;85
27;180;F006D;86
27;180;F005C;87
27;180;FGL;88
27;180;FGB;89
27;181;FFO G;1
27;181;FFO U;2
27;181;FFO V;3
27;181;FFMK;4
27;181;F732B;5
27;181;FBMR;6
27;181;F735A;7
27;181;FHD;8
27;181;F492B;9
27;181;FHWB;10
27;181;F482B;11
27;181;F483B;12
27;181;F472B;13
27;181;F473B;14
27;181;F463A;15
27;181;F462B;16
27;181;FHW;17
27;181;FH  S;18
27;181;FGAU;19
27;181;FC  A;20
27;181;FGK;21
27;181;FQKL;22
27;181;FKLM;23
27;181;F874A;24
