"TrainNumber";"connectingIDs"
92756;"92756-0-Ee#92756-1-Ee#92756-2-Ee"
92761;"92761-0-Av"
92847;"92847-0-Du"
93423;"93423-0-Du"
94115;"94115-0-Hu"
94116;"94116-0-Du"
94189;"94189-0-Av"
94194;"94194-0-Av"
95010;"95010-0-th"
95034;"95034-0-Av"
95035;"95035-0-Av"
95066;"95066-0-Du"
95081;"95081-0-Hu"
95238;"95238-0-te"
95240;"95240-0-ko#95240-0-ab#95240-0-te"
95243;"95243-0-te#95243-0-ab#95243-0-ko"
95244;"95244-0-te#95244-0-ko"
95254;"95254-0-Bj#95254-0-Ar#95254-0-ko"
95297;"95297-0-Ee"
95312;"95312-0-Ee"
95324;"95324-0-Av"
95369;"95369-0-Du"
95398;"95398-0-Du"
95410;"95410-0-mb"
95411;"95411-0-mb"
95412;"95412-0-mb"
95413;"95413-0-mb"
95414;"95414-0-mb"
95415;"95415-0-mb"
95416;"95416-0-mb"
95417;"95417-0-mb"
95418;"95418-0-mb"
95419;"95419-0-mb"
95420;"95420-0-mb"
95421;"95421-0-mb"
95422;"95422-0-mb"
95423;"95423-0-mb"
95424;"95424-0-mb"
95425;"95425-0-mb"
95426;"95426-0-mb"
95427;"95427-0-mb"
95437;"95437-0-Av"
95446;"95446-0-Av"
95448;"95448-0-Av"
95451;"95451-0-Av"
95452;"95452-0-Av"
98200;"98200-0-Be"
98201;"98201-0-rk"
98204;"98204-0-Kp"
98205;"98205-0-Du"
98207;"98207-0-Av#98207-1-Av"
98208;"98208-0-Av#98208-1-Av"
98802;"98802-0-Du"
98806;"98806-0-Hu"
98809;"98809-0-ÖN"
32836;"32836-0-Mz"
40444;"40444-2-Mz"
40957;"40957-0-Pm"
41706;"41706-10-Bw"
41716;"41716-20-Bw"
41717;"41717-10-Bw"
41718;"41718-10-Bw#41718-12-Bw"
41730;"41730-10-Mz#41730-10-An#41730-11-An#41730-10-Bw"
41731;"41731-10-Bw#41731-10-An#41731-11-An#41731-10-Mz"
41732;"41732-10-Bw"
41734;"41734-30-Kh#41734-30-Bw"
41747;"41747-10-Bw"
41759;"41759-20-Bw"
41760;"41760-10-Bw"
41761;"41761-0-Bw"
41769;"41769-20-Bw"
41794;"41794-0-Pi"
41797;"41797-0-Sm"
43219;"43219-0-Pt"
43551;"43551-1-Mz#43551-0-Mz"
43552;"43552-0-Mz#43552-1-Mz"
43578;"43578-0-Bw#43578-0-Mz#43578-1-Mz"
43579;"43579-0-Bw"
44512;"44512-0-Hn#44512-1-Hn"
44514;"44514-0-Hn#44514-3-Hn"
44516;"44516-0-Hn#44516-1-Hn"
44518;"44518-300-Hn#44518-301-Hn"
44519;"44519-21-Hn#44519-20-Hn"
44521;"44521-1-Hn#44521-0-Hn"
44522;"44522-300-Hn#44522-301-Hn"
44525;"44525-11-Hn#44525-10-Hn"
44532;"44532-0-Hn#44532-1-Hn"
44533;"44533-1-Hn#44533-0-Hn"
44538;"44538-300-Hn#44538-301-Hn"
44539;"44539-1-Hn#44539-0-Hn"
44543;"44543-301-Hn#44543-300-Hn"
44544;"44544-300-Hn#44544-301-Hn"
44547;"44547-1-Hn#44547-0-Hn"
44550;"44550-0-Hn#44550-1-Hn"
44551;"44551-11-Hn#44551-10-Hn"
44553;"44553-31-Ky#44553-30-Ky"
44556;"44556-10-Hn#44556-11-Hn"
44557;"44557-1-Hn#44557-0-Hn"
44587;"44587-0-Sr#44587-1-Sr"
45395;"45395-0-PL#45395-1-PL"
45560;"45560-0-Pt"
45570;"45570-0-Hg#45570-1-Hg"
45706;"45706-0-Fn"
45710;"45710-10-Sh#45710-10-Bw"
45713;"45713-10-Bw#45713-10-Sh"
45715;"45715-0-Bw#45715-0-Sh"
45716;"45716-10-Sh#45716-10-Bw"
45719;"45719-10-Bw#45719-10-Sh"
45722;"45722-10-Sh#45722-10-Bw"
45727;"45727-310-Da"
45728;"45728-10-Sh#45728-10-Bw"
45734;"45734-10-Mz"
45737;"45737-310-Da"
45741;"45741-0-Bw#45741-0-Sh"
45742;"45742-0-Sh#45742-0-Bw"
45743;"45743-0-Bw#45743-0-Sh"
45744;"45744-0-Sh#45744-0-Bw"
45746;"45746-0-Sh#45746-0-Bw"
45747;"45747-10-Sh"
47511;"47511-0-Pi"
47514;"47514-0-TK#47514-2-TK"
47515;"47515-0-TK"
47540;"47540-0-Hn#47540-1-Hn"
47543;"47543-21-Hn#47543-20-Hn#47543-20-Bw#47543-20-Kh"
47709;"47709-20-Bw"
47710;"47710-10-Bw"
47718;"47718-0-Bw#47718-1-Bw"
47719;"47719-0-Bw#47719-1-Bw#47719-2-Bw"
47723;"47723-114-Sn#47723-14-Sn"
47724;"47724-20-Hb"
47725;"47725-20-Bw#47725-20-Kh#47725-21-Kh"
47726;"47726-20-Kh#47726-21-Kh#47726-21-Bw"
47728;"47728-0-Ky#47728-0-Bw"
47729;"47729-10-Bw#47729-10-Ky"
47750;"47750-10-Bw#47750-11-Bw"
47751;"47751-10-Bw#47751-12-Bw"
47759;"47759-20-Bw#47759-20-Mz"
47766;"47766-20-Bw#47766-20-Mz#47766-21-Mz"
47767;"47767-31-Mz#47767-30-Mz#47767-30-Bw"
48510;"48510-0-Hn#48510-1-Hn"
48548;"48548-0-Hg#48548-1-Hg"
48555;"48555-11-Mz#48555-10-Mz#48555-12-Mz"
48556;"48556-302-Mz#48556-300-Mz#48556-303-Mz"
48566;"48566-10-Bw#48566-11-Da#48566-20-Mz"
48567;"48567-20-Mz#48567-10-Mz#48567-10-Bw"
48582;"48582-3-Da"
48730;"48730-10-Bw"
48734;"48734-10-Bw"
48735;"48735-10-Bw"
48743;"48743-0-Bw"
48744;"48744-10-Bw"
48746;"48746-10-Bw"
48747;"48747-10-Bw"
48750;"48750-10-Bw"
48756;"48756-10-Bw"
48758;"48758-10-Bw"
49370;"49370-0-Sr"
49376;"49376-0-Sm"
49385;"49385-0-Fi"
49500;"49500-20-Bw"
49506;"49506-0-Bw"
49507;"49507-10-Bw"
49542;"49542-10-Hn"
49545;"49545-0-Hn"
49735;"49735-0-Pi"
50106;"50106-20-Ky"
50260;"50260-310-Ha#50260-310-Bw"
50334;"50334-20-Sö"
50335;"50335-20-Sö"
50877;"50877-0-Hg"
51017;"51017-0-Hn"
51050;"51050-20-Sh"
51052;"51052-10-Sh"
51081;"51081-0-Bw#51081-1-Bw"
51103;"51103-0-Sh"
51106;"51106-1-Sh"
51107;"51107-0-Sh"
51110;"51110-0-Sh"
51113;"51113-0-Sh"
51114;"51114-0-Sh"
51116;"51116-0-Sh"
51151;"51151-0-Sh"
51152;"51152-10-Sh"
51154;"51154-0-Sh"
51155;"51155-10-Sh"
51158;"51158-0-Sh"
51169;"51169-0-Sh"
51173;"51173-0-Sh"
51185;"51185-0-Sh"
52003;"52003-0-Mz#52003-0-Sh"
52007;"52007-0-Mz#52007-0-Sh"
52020;"52020-0-Sh#52020-0-Bw"
52023;"52023-10-Sö#52023-10-Sh"
52024;"52024-0-Sh#52024-0-Bw"
52026;"52026-0-Sh#52026-0-Bw"
52030;"52030-0-Sh#52030-0-Bw"
52031;"52031-0-Sö#52031-0-Sh"
52032;"52032-0-Sh#52032-0-Bw"
52033;"52033-0-Sö#52033-0-Sh"
52039;"52039-10-Bw#52039-10-Sh"
52040;"52040-0-Sh#52040-0-Bw"
52058;"52058-0-Sh#52058-0-Bw"
52060;"52060-0-Sh#52060-0-Bw"
52061;"52061-610-Bw#52061-611-Bw#52061-611-Sh"
52062;"52062-0-Sh#52062-0-Bw"
52063;"52063-610-Bw#52063-611-Bw#52063-610-Sh"
52065;"52065-601-Bw#52065-600-Bw#52065-600-Sh"
52068;"52068-0-Sh#52068-0-Bw"
52075;"52075-10-Bw#52075-11-Bw#52075-10-An"
52076;"52076-10-Sh#52076-10-Bw"
52077;"52077-611-Bw#52077-610-Bw#52077-610-Sh"
52086;"52086-0-Sh#52086-0-Bw"
52092;"52092-0-Sh#52092-0-Bw"
52101;"52101-0-An"
52102;"52102-0-An"
52103;"52103-0-An"
52104;"52104-0-An"
52105;"52105-0-An"
52106;"52106-0-An"
52108;"52108-10-An"
52109;"52109-0-An"
52112;"52112-0-An"
52113;"52113-0-An"
52120;"52120-10-An"
52121;"52121-0-An"
52123;"52123-0-An"
52124;"52124-0-An"
52125;"52125-0-Kh"
52127;"52127-0-An"
52128;"52128-0-An"
52132;"52132-10-An"
52133;"52133-0-An"
52134;"52134-0-An"
52136;"52136-0-An"
52140;"52140-0-An"
52148;"52148-10-An"
52197;"52197-0-Bw"
52199;"52199-600-Bw#52199-601-Bw#52199-600-Sh"
52200;"52200-11-Sh"
52201;"52201-0-Kh"
52202;"52202-0-Kh"
52204;"52204-301-Sh"
52206;"52206-0-Sh"
52207;"52207-10-Sh"
52209;"52209-0-Sh"
52210;"52210-10-Sh"
52221;"52221-0-Sh#52221-0-Bw"
52227;"52227-10-Sh#52227-10-Bw"
52231;"52231-0-Sh"
52232;"52232-0-Sh"
52234;"52234-0-Sh"
52235;"52235-0-Sh"
52236;"52236-300-Ky"
52237;"52237-0-Sh"
52238;"52238-0-Sh"
52239;"52239-10-Hn"
52242;"52242-0-sh"
52244;"52244-0-sh"
52246;"52246-0-sh"
52301;"52301-0-Sh"
52302;"52302-10-Sh"
52303;"52303-0-Sh"
52305;"52305-0-Sh"
52307;"52307-0-Sh"
52309;"52309-0-Sh"
52310;"52310-10-Sh"
52322;"52322-0-Bw#52322-1-Bw"
52324;"52324-10-Bw#52324-11-Bw"
52326;"52326-10-Bw#52326-11-Bw"
52328;"52328-10-Bw#52328-11-Bw"
52330;"52330-0-Bw"
52332;"52332-601-Bw"
52333;"52333-30-Sö"
52351;"52351-300-Sö"
52352;"52352-10-Sh"
52353;"52353-600-Sö"
52355;"52355-0-Sö"
52357;"52357-0-Sö#52357-1-Sö"
52358;"52358-10-Sh"
52965;"52965-10-An"
53543;"53543-0-Ha"
53544;"53544-0-Ha"
53930;"53930-0-Sö"
53931;"53931-0-Sö"
53934;"53934-0-Sö"
53935;"53935-0-Sö"
53936;"53936-1-Sö"
53937;"53937-0-Sö"
53938;"53938-10-Sö"
53939;"53939-0-Bw#53939-1-Bw"
53941;"53941-0-Bw"
53945;"53945-0-Sö"
53946;"53946-0-Sö"
53947;"53947-0-Sö"
53949;"53949-0-Sö"
53950;"53950-0-Sö"
53954;"53954-10-Sö"
53956;"53956-0-Sö"
53959;"53959-10-Sö"
53960;"53960-0-Sö#53960-1-Sö"
53961;"53961-0-Sö#53961-1-Sö"
53962;"53962-1-Sö"
53963;"53963-0-Sö#53963-1-Sö"
53966;"53966-0-Sö"
53967;"53967-10-Sö"
53972;"53972-0-Sö"
53975;"53975-500-Sö"
53978;"53978-0-Sö"
53980;"53980-0-Sö"
53981;"53981-0-Sö"
53982;"53982-10-Sö"
53983;"53983-0-Sö"
53984;"53984-0-Bw#53984-1-Bw#53984-2-Bw"
53985;"53985-0-Bw"
53986;"53986-0-Bw"
53987;"53987-0-Bw"
53988;"53988-0-Sö#53988-1-Sö#53988-2-Sö"
53989;"53989-0-Sö"
53992;"53992-0-Ha"
53993;"53993-0-Ha"
53994;"53994-0-Ha"
53998;"53998-0-Ha"
53999;"53999-0-Ha"
54002;"54002-0-Ha"
54003;"54003-0-Sö"
54007;"54007-0-Ha"
54009;"54009-0-Ha"
54010;"54010-0-Sh"
54011;"54011-0-Ha"
54013;"54013-0-Ha"
54021;"54021-0-Sh"
54024;"54024-0-Ha"
54025;"54025-10-Ha"
54026;"54026-0-Ha"
54027;"54027-10-Ha"
54030;"54030-0-Ha"
54032;"54032-10-Sö#54032-11-Sö"
54035;"54035-0-Le"
54036;"54036-10-Sö#54036-11-Sö"
54037;"54037-0-Ky"
54040;"54040-10-Sö"
54041;"54041-10-Sö"
54042;"54042-10-Sö"
54044;"54044-10-Sö"
54045;"54045-10-Sö"
54046;"54046-10-Sö"
54049;"54049-0-Sö"
54050;"54050-0-Sh"
54051;"54051-1-Sö"
54053;"54053-10-Sh"
54058;"54058-0-Le"
54059;"54059-10-Ky"
54062;"54062-0-Le"
54064;"54064-0-Le"
54065;"54065-0-Le"
54066;"54066-0-Le"
54067;"54067-0-Ky"
54068;"54068-0-Ky"
54069;"54069-0-Le"
54072;"54072-0-Le#54072-1-Le"
54073;"54073-0-Le"
54074;"54074-0-Sö"
54075;"54075-0-Le"
54076;"54076-0-Ky#54076-1-Ky"
54077;"54077-0-Le"
54081;"54081-10-Ky#54081-0-Ky"
54082;"54082-0-Le"
54083;"54083-0-Le"
54084;"54084-0-Le#54084-1-Le"
54085;"54085-0-Le#54085-1-Le"
54091;"54091-0-Sö#54091-1-Sö"
54095;"54095-0-Sö"
54096;"54096-0-Sö"
54099;"54099-0-Sö"
54101;"54101-0-Bw"
54102;"54102-0-Bw"
54111;"54111-0-Bw"
54112;"54112-0-Sö"
54113;"54113-0-Bw"
54114;"54114-0-Bw"
54116;"54116-0-Bw"
54117;"54117-0-Sö"
54118;"54118-0-Bw"
54120;"54120-0-Bw"
54121;"54121-0-Bw"
54124;"54124-0-Sö"
54125;"54125-0-Sö"
54126;"54126-0-Sö"
54127;"54127-0-Sö"
54129;"54129-0-Sö"
54131;"54131-10-Sö"
54133;"54133-0-Sö"
54134;"54134-0-Sö"
54135;"54135-10-Sö"
54137;"54137-0-Sö"
54140;"54140-0-Sö"
54142;"54142-0-Sö"
54144;"54144-0-Sö"
54148;"54148-0-Sö"
54149;"54149-0-Sö"
54152;"54152-0-Sö"
54153;"54153-0-Sö"
54154;"54154-10-Sö"
54155;"54155-0-Sö"
54157;"54157-10-Bw"
54160;"54160-0-Bw"
54162;"54162-0-Bw"
54164;"54164-0-Bw"
54166;"54166-0-Bw"
54168;"54168-0-Bw"
54170;"54170-0-Sö"
54172;"54172-0-Sö"
54174;"54174-0-Sö"
54175;"54175-0-Sö"
54179;"54179-0-Sö"
54180;"54180-0-Sö"
54181;"54181-0-Sö"
54182;"54182-0-Sö"
54183;"54183-0-Sö"
54184;"54184-0-Sö"
54185;"54185-0-Sö"
54186;"54186-0-Bw"
54189;"54189-0-Bw"
54190;"54190-0-Bw"
54193;"54193-0-Bw"
54194;"54194-0-Bw"
54197;"54197-0-Sö"
54200;"54200-0-Sö"
54201;"54201-0-Sö"
54202;"54202-0-Sö"
54203;"54203-0-Sö"
54205;"54205-0-Sö"
54206;"54206-0-Bw"
54207;"54207-0-Bw"
54212;"54212-0-Bw"
54214;"54214-0-Bw"
54217;"54217-0-Bw"
54218;"54218-0-An"
54220;"54220-0-Sö"
54221;"54221-0-Bw"
54222;"54222-0-Bw"
54224;"54224-10-Sö"
54227;"54227-0-Bw"
54228;"54228-0-Bw"
54230;"54230-0-Bw"
54231;"54231-0-Bw"
54233;"54233-0-Sö"
54236;"54236-0-Sh"
54237;"54237-10-Sö"
54238;"54238-0-Sö"
54241;"54241-0-Sö"
54243;"54243-0-Sö"
54244;"54244-0-Sö#54244-1-Sö"
54246;"54246-0-Sö"
54247;"54247-0-Sö"
54248;"54248-0-Sö"
54249;"54249-0-Sö"
54250;"54250-0-Sö"
54251;"54251-0-Sö"
54253;"54253-0-Sö"
54254;"54254-0-Sö"
54255;"54255-1-Sö"
54257;"54257-0-Sö"
54258;"54258-0-Sö"
54259;"54259-0-Sö"
54262;"54262-0-Pm"
54267;"54267-14-Za"
54268;"54268-0-Pm#54268-1-Pm"
54269;"54269-0-Pm#54269-1-Pm"
54270;"54270-0-Sh"
54273;"54273-0-Sh"
54274;"54274-0-Kh"
54275;"54275-20-Kh"
54276;"54276-0-Sh"
54277;"54277-20-Kh"
54278;"54278-0-Sh"
54279;"54279-0-Sh#54279-1-Sh#54279-2-Sh"
54280;"54280-10-Sh"
54281;"54281-500-Sh"
54282;"54282-10-Sh"
54283;"54283-0-Sh"
54284;"54284-0-Sh#54284-1-Sh"
54285;"54285-0-Sh"
54286;"54286-0-Sh"
54287;"54287-500-Sh"
54288;"54288-0-Sh#54288-1-Sh"
54289;"54289-0-Sh"
54290;"54290-0-Sh#54290-1-Sh"
54291;"54291-0-Sh"
54292;"54292-0-Sh"
54293;"54293-0-Sh"
54294;"54294-0-Sh"
54295;"54295-0-Sh"
54296;"54296-0-Sh"
54297;"54297-0-Sh"
54298;"54298-20-Kh"
54300;"54300-0-Ky"
54301;"54301-0-Ky#54301-1-Ky"
54308;"54308-0-Ky"
54310;"54310-0-Ky"
54311;"54311-10-Ky"
54312;"54312-0-Sh"
54314;"54314-0-Ky"
54315;"54315-0-Ky"
54317;"54317-0-Ky"
54319;"54319-0-Ky"
54320;"54320-0-sh"
54321;"54321-10-Ky"
54326;"54326-20-Ky#54326-22-Ky#54326-21-Ky"
54327;"54327-20-Ky#54327-21-Ky"
54329;"54329-0-Ky"
54331;"54331-10-Ky#54331-11-Ky"
54332;"54332-10-Ky#54332-11-Ky"
54333;"54333-0-Ky#54333-1-Ky"
54334;"54334-10-Ky#54334-11-Ky"
54335;"54335-10-Ky"
54336;"54336-0-Ky"
54337;"54337-0-Ky"
54340;"54340-0-Ky#54340-1-Ky"
54341;"54341-0-Ky"
54342;"54342-10-Ky"
54343;"54343-0-Ky"
54344;"54344-0-Ky"
54346;"54346-0-Ky"
54347;"54347-0-Ky"
54362;"54362-0-Ky"
54365;"54365-0-Ky"
54367;"54367-10-Ky"
54370;"54370-0-Ky"
54371;"54371-0-Ky"
54375;"54375-0-Ky"
54376;"54376-0-Ky"
54381;"54381-20-Ky"
54382;"54382-0-Ky"
54383;"54383-0-Ky"
54386;"54386-0-Ky"
54387;"54387-0-Ky#54387-1-Ky"
54389;"54389-20-Sö#54389-21-Sö"
54391;"54391-0-Ur#54391-1-Ur"
54392;"54392-0-Ur#54392-1-Ur"
54393;"54393-0-Kv"
54394;"54394-0-Za"
54395;"54395-0-Hg"
54401;"54401-20-Kh#54401-21-Kh"
54402;"54402-0-Sh"
54403;"54403-0-Sh"
54404;"54404-11-Kh#54404-12-Kh"
54405;"54405-20-Kh#54405-21-Kh"
54406;"54406-20-Kh"
54407;"54407-0-Sh"
54408;"54408-0-Sh"
54409;"54409-0-Sh"
54415;"54415-0-Sh"
54416;"54416-0-Sh"
54417;"54417-0-Sh"
54418;"54418-0-Sh"
54419;"54419-0-Sh"
54420;"54420-11-Sh#54420-10-Sh"
54422;"54422-0-Sh#54422-1-Sh"
54425;"54425-0-Sh"
54426;"54426-10-Sh"
54427;"54427-0-Sh"
54428;"54428-0-Sh"
54431;"54431-0-Sh"
54432;"54432-0-Sh"
54433;"54433-0-Sh"
54434;"54434-0-Sh"
54435;"54435-0-Sh"
54436;"54436-0-Sh"
54437;"54437-0-Sh"
54438;"54438-0-Sh"
54440;"54440-0-Sh"
54441;"54441-0-Sh"
54442;"54442-0-Sh"
54443;"54443-0-Sh"
54444;"54444-0-Sh"
54445;"54445-0-Sh"
54446;"54446-0-Kh"
54447;"54447-0-Sh"
54448;"54448-20-Kh"
54452;"54452-0-Sh"
54455;"54455-0-Sh"
54456;"54456-0-Sh"
54457;"54457-0-Sh"
54461;"54461-10-Kh"
54462;"54462-0-Sh"
54463;"54463-0-Sh"
54464;"54464-0-Sh"
54465;"54465-10-Sh"
54466;"54466-0-Sh"
54467;"54467-10-Sh"
54468;"54468-0-Sh"
54470;"54470-0-Sh"
54471;"54471-0-Sh"
54472;"54472-10-Sh"
54473;"54473-0-Sh"
54474;"54474-0-Sh"
54475;"54475-0-Sh"
54478;"54478-0-Sh"
54481;"54481-0-Sh"
54482;"54482-0-Sh"
54484;"54484-0-Sh"
54494;"54494-0-Sh"
54496;"54496-0-Sh"
54497;"54497-0-Sh"
54498;"54498-0-Sh"
54499;"54499-0-Sh"
54500;"54500-0-Sh"
54501;"54501-0-Sh#54501-1-Sh"
54502;"54502-10-Sh"
54503;"54503-0-Sh#54503-1-Sh"
54504;"54504-0-Sh"
54505;"54505-0-Sh"
54506;"54506-0-Sh"
54508;"54508-0-Sh"
54510;"54510-0-Sh#54510-1-Sh"
54511;"54511-0-Sh"
54513;"54513-10-Sh"
54514;"54514-10-Sh"
54515;"54515-0-Sh"
54517;"54517-10-Sh"
54518;"54518-10-Sh"
54520;"54520-30-Sh"
54521;"54521-0-Sh"
54522;"54522-0-Sh"
54523;"54523-0-Sh"
54524;"54524-0-Sh"
54525;"54525-0-Sh"
54526;"54526-0-Sh"
54527;"54527-0-Sh"
54528;"54528-0-Sh"
54532;"54532-0-An"
54533;"54533-0-An"
54534;"54534-0-An"
54535;"54535-0-An"
54536;"54536-1-An"
54539;"54539-0-An"
54541;"54541-0-Hn"
54546;"54546-0-Hn"
54547;"54547-10-Hn"
54558;"54558-10-Hn"
54560;"54560-0-Hn"
54562;"54562-0-Mz#54562-1-Mz"
54563;"54563-10-Mz"
54564;"54564-0-Mz"
54565;"54565-10-Mz"
54566;"54566-0-Mz"
54568;"54568-0-Hn#54568-1-Hn"
54569;"54569-0-Mz"
54570;"54570-0-Hn"
54573;"54573-0-Mu"
54575;"54575-0-Sc#54575-1-Sc"
54576;"54576-0-Hb"
54577;"54577-0-Pm"
54578;"54578-0-Pm"
54583;"54583-0-Hn"
54584;"54584-0-Mz"
54585;"54585-0-Hn"
54586;"54586-0-Hn"
54591;"54591-0-Hn"
54592;"54592-0-Hn#54592-1-Hn"
54596;"54596-0-Hn"
54597;"54597-0-Hn"
54599;"54599-0-Hn#54599-1-Hn#54599-2-Hn"
54601;"54601-0-Hn"
54603;"54603-0-Mz#54603-1-Mz"
54604;"54604-20-Hn"
54607;"54607-0-Mz"
54608;"54608-20-Hn"
54610;"54610-0-Kh"
54611;"54611-0-Hn"
54612;"54612-0-Mz"
54613;"54613-0-Bw"
54614;"54614-0-Mz#54614-1-Mz#54614-2-Mz#54614-3-Mz"
54615;"54615-0-Mz#54615-1-Mz#54615-2-Da"
54617;"54617-0-Hn"
54619;"54619-0-Mz"
54621;"54621-20-Hn"
54628;"54628-0-An#54628-1-An"
54630;"54630-0-Mz"
54635;"54635-0-An#54635-1-An"
54637;"54637-0-An#54637-1-An"
54638;"54638-0-An#54638-1-An"
54642;"54642-0-Hn"
54651;"54651-0-Hn"
54653;"54653-0-Hn"
54655;"54655-0-Hn"
54656;"54656-0-Hn"
54657;"54657-10-Hn"
54658;"54658-0-Hn"
54677;"54677-10-Hn"
54679;"54679-0-Mz#54679-1-Mz"
54685;"54685-0-Mz#54685-1-Mz"
54686;"54686-0-An"
54687;"54687-0-An"
54692;"54692-2-An"
54693;"54693-0-An"
54694;"54694-0-An"
54695;"54695-0-An"
54696;"54696-0-An"
54699;"54699-0-Hn"
54700;"54700-0-Mz#54700-1-Mz"
54703;"54703-0-Hn"
54706;"54706-0-Hn"
54708;"54708-0-Hn"
54710;"54710-0-Hn"
54711;"54711-0-Hn"
54723;"54723-0-Sh#54723-1-Sh"
54726;"54726-0-Sh#54726-1-Sh"
54732;"54732-0-Kh#54732-1-Kh"
54743;"54743-0-Hn"
54744;"54744-0-Hn"
54751;"54751-0-Hn"
54752;"54752-0-Hn"
54755;"54755-0-Hn"
54757;"54757-0-Hn"
54758;"54758-0-Hn"
54759;"54759-0-Hn"
54762;"54762-0-Hn"
54765;"54765-0-An"
54767;"54767-0-An#54767-1-An"
54769;"54769-10-An"
54770;"54770-10-An"
54771;"54771-1-An#54771-0-An"
54772;"54772-0-An#54772-1-An"
54774;"54774-0-An#54774-1-An"
60109;"60109-0-Hn"
60118;"60118-10-Hn"
60119;"60119-10-Hn"
60180;"60180-0-Sh#60180-0-Bw"
60181;"60181-0-Bw"
60392;"60392-1-Sö"
61221;"61221-0-Bw"
61222;"61222-0-Bw"
61231;"61231-11-Wp"
61232;"61232-11-Wp"
61245;"61245-0-Bw"
61247;"61247-0-Sö"
61248;"61248-0-Sö"
61249;"61249-20-Kh#61249-21-Kh"
61251;"61251-10-Bw#61251-11-Bw#61251-10-Sh"
61252;"61252-10-Sh"
61253;"61253-10-Bw#61253-11-Bw#61253-10-Sh"
61254;"61254-30-Sh"
61267;"61267-10-Bw#61267-10-An"
61268;"61268-10-An#61268-10-Bw"
61272;"61272-10-Bw"
61273;"61273-10-Mz#61273-10-Bw"
61278;"61278-10-Mz#61278-10-Bw#61278-10-An"
61279;"61279-10-An#61279-10-Mz"
61298;"61298-10-Bw#61298-10-Sh"
61307;"61307-12-Sö"
61310;"61310-20-Sö"
61311;"61311-20-Bw"
61312;"61312-0-Bw"
61313;"61313-10-Bw"
61314;"61314-1-Sö"
61315;"61315-10-Bw"
61316;"61316-10-Bw"
61327;"61327-30-Sö"
61331;"61331-0-Bw"
61332;"61332-0-Bw"
61333;"61333-0-Bw"
61334;"61334-0-Bw"
61338;"61338-20-Bw"
61341;"61341-10-Bw"
61350;"61350-0-Bw"
61351;"61351-10-Bw#61351-10-Sh"
61356;"61356-10-Bw"
61357;"61357-10-Bw#61357-11-An#61357-10-Sh"
61358;"61358-30-Bw"
61359;"61359-10-Bw#61359-0-An#61359-10-Sh"
61361;"61361-10-Sh"
61362;"61362-10-Sh"
61367;"61367-10-Sh"
61370;"61370-10-Sh"
61372;"61372-0-Bw"
61373;"61373-20-Bw#61373-21-Bw"
61381;"61381-0-Bw#61381-1-Bw"
61384;"61384-21-Sö"
61392;"61392-10-Bw"
61393;"61393-11-Sö"
61396;"61396-11-Sö"
61397;"61397-0-Bw#61397-1-Bw"
61400;"61400-0-Bw"
61401;"61401-0-Bw"
61402;"61402-0-Bw"
61403;"61403-0-Bw"
61404;"61404-30-Sö"
61405;"61405-10-Sö"
61410;"61410-0-Bw"
61411;"61411-10-Sö"
61430;"61430-10-Sö"
61431;"61431-10-Sö"
61432;"61432-10-Sö"
61433;"61433-10-Sö"
61434;"61434-0-Sö"
61435;"61435-0-Sö"
61450;"61450-0-Sh#61450-0-Bw"
61451;"61451-0-Bw#61451-0-Sh#61451-1-Sh"
61454;"61454-0-Sh"
61460;"61460-0-Bw"
61461;"61461-0-Bw"
61462;"61462-0-Bw"
61463;"61463-0-Bw"
61472;"61472-0-Bw"
61475;"61475-0-Bw"
61502;"61502-10-Mz"
61503;"61503-0-Da#61503-1-Mz"
61519;"61519-20-Bw"
61520;"61520-22-Bw#61520-23-Bw"
61521;"61521-30-Bw"
61522;"61522-1-Bw#61522-1-An"
61523;"61523-11-An#61523-11-Bw"
61531;"61531-0-Bw"
61546;"61546-0-Hn"
61547;"61547-0-Hn"
62361;"62361-0-Ur"
62368;"62368-0-Sl#62368-1-Sl"
62397;"62397-44-Th"
62399;"62399-0-Fi"
62401;"62401-33-Th"
62402;"62402-0-Sr"
62405;"62405-18-Th"
62411;"62411-45-Th#62411-34-Th#62411-44-Th"
62415;"62415-230-Th"
62417;"62417-133-Th"
62418;"62418-0-Fn"
62423;"62423-0-Th"
62425;"62425-233-Th"
62428;"62428-141-Ur#62428-14-Ur"
62453;"62453-0-Th"
62709;"62709-0-Sr"
62952;"62952-0-Bi"
63030;"63030-10-Bw#63030-10-Kh"
63150;"63150-0-CL"
63151;"63151-0-CL"
63156;"63156-0-CL"
63157;"63157-0-CL"
63160;"63160-0-CL"
63161;"63161-0-CL"
63162;"63162-1-CL"
63163;"63163-1-CL"
63168;"63168-0-Hg"
63169;"63169-0-Hg"
63170;"63170-0-Za"
63171;"63171-0-Za"
63172;"63172-1-Hg"
63173;"63173-1-Hg"
63174;"63174-0-Hg"
63175;"63175-0-Hg"
63176;"63176-0-Hg"
63177;"63177-1-Hg"
63178;"63178-0-Za"
63179;"63179-0-Za"
63192;"63192-0-CL"
63194;"63194-0-CL"
63195;"63195-0-CL"
63198;"63198-1-Ku"
63199;"63199-1-Ku"
63202;"63202-111-Ku"
63203;"63203-0-CL"
63206;"63206-0-Ku"
63207;"63207-11-Ku"
63208;"63208-0-Za"
63209;"63209-0-Za"
63212;"63212-3-Za"
